Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
T047995,2023-06-17,9532,Male,35,Groceries,2,4981,9962
T047996,2025-01-10,3217,Male,48,Fashion,9,3551,31959
T047997,2023-08-25,3454,Male,68,Books,6,2985,17910
T047998,2025-06-08,6484,Male,28,Electronics,10,4939,49390
T047999,2023-08-05,3712,Male,34,Beauty,7,643,4501
T048000,2025-05-20,10087,Male,26,Books,4,3593,14372
T048001,2024-07-04,11611,Male,70,Fashion,6,79,474
T048002,2024-07-16,11783,Female,64,Beauty,4,4953,19812
T048003,2024-04-06,7931,Male,31,Beauty,10,3062,30620
T048004,2025-09-03,4318,Male,23,Home,8,3335,26680
T048005,2025-08-09,1098,Male,64,Electronics,8,455,3640
T048006,2023-09-02,10827,Female,36,Groceries,4,1500,6000
T048007,2025-03-31,2763,Male,18,Groceries,5,3723,18615
T048008,2025-06-02,10222,Male,56,Sports,5,4306,21530
T048009,2023-07-17,6938,Male,26,Beauty,6,3958,23748
T048010,2024-03-18,3759,Female,66,Groceries,7,4361,30527
T048011,2023-09-22,9829,Female,29,Home,4,1270,5080
T048012,2025-06-19,8162,Female,27,Groceries,2,1821,3642
T048013,2025-03-11,6323,Female,62,Fashion,3,4668,14004
T048014,2024-07-28,1370,Male,37,Fashion,10,4783,47830
T048015,2025-07-02,10373,Female,34,Beauty,3,1261,3783
T048016,2024-04-24,1356,Female,51,Books,7,1970,13790
T048017,2024-02-09,1613,Male,70,Beauty,3,1493,4479
T048018,2024-02-09,3027,Male,37,Books,6,3858,23148
T048019,2025-04-28,3338,Male,65,Books,6,2749,16494
T048020,2024-01-26,6177,Female,37,Groceries,4,4642,18568
T048021,2023-07-08,6332,Male,37,Home,6,847,5082
T048022,2024-07-23,3797,Female,60,Beauty,8,3199,25592
T048023,2024-06-28,10405,Female,38,Sports,1,1989,1989
T048024,2025-05-06,11787,Female,41,Sports,9,2197,19773
T048025,2025-06-29,5514,Female,25,Sports,10,3244,32440
T048026,2025-06-30,10106,Male,39,Sports,6,2917,17502
T048027,2023-03-27,7182,Female,23,Groceries,8,2609,20872
T048028,2025-07-13,11721,Male,32,Home,4,3952,15808
T048029,2024-06-21,3678,Female,63,Groceries,7,4883,34181
T048030,2024-01-13,5826,Male,53,Beauty,5,2240,11200
T048031,2023-04-11,7762,Female,59,Groceries,10,4416,44160
T048032,2025-08-21,9802,Male,21,Books,10,2409,24090
T048033,2023-06-19,6894,Female,20,Sports,6,645,3870
T048034,2024-01-29,11030,Female,24,Groceries,7,1080,7560
T048035,2024-08-21,11431,Male,23,Sports,3,3063,9189
T048036,2024-01-08,3415,Female,56,Electronics,5,2880,14400
T048037,2025-01-04,8077,Male,34,Home,8,3360,26880
T048038,2023-03-18,7511,Female,57,Books,3,3266,9798
T048039,2023-01-01,9457,Female,70,Beauty,3,4000,12000
T048040,2023-04-10,6355,Female,35,Books,2,2626,5252
T048041,2023-12-23,6613,Male,19,Books,4,1718,6872
T048042,2025-06-18,11641,Male,55,Electronics,4,1611,6444
T048043,2025-08-29,9265,Male,38,Books,1,1641,1641
T048044,2025-06-08,7260,Female,42,Sports,1,242,242
T048045,2023-05-19,4846,Female,35,Beauty,5,3694,18470
T048046,2024-04-07,2194,Male,23,Beauty,4,4901,19604
T048047,2024-02-19,2694,Male,22,Books,10,3147,31470
T048048,2023-02-10,7175,Male,43,Beauty,9,1337,12033
T048049,2025-04-09,7088,Female,64,Home,5,3137,15685
T048050,2023-10-19,3484,Male,27,Home,3,672,2016
T048051,2025-05-05,4393,Male,61,Electronics,10,387,3870
T048052,2025-05-27,5846,Female,31,Home,7,230,1610
T048053,2023-10-01,3172,Female,46,Fashion,10,4812,48120
T048054,2024-11-30,3610,Female,55,Groceries,3,753,2259
T048055,2023-05-11,6103,Female,18,Beauty,4,2404,9616
T048056,2024-01-13,8396,Male,25,Groceries,1,1137,1137
T048057,2024-03-25,3337,Male,55,Fashion,2,4738,9476
T048058,2023-11-23,10336,Female,32,Books,9,123,1107
T048059,2024-08-02,6615,Female,20,Home,10,1678,16780
T048060,2024-08-09,11724,Female,44,Books,1,2537,2537
T048061,2023-08-31,2414,Female,29,Beauty,3,1135,3405
T048062,2025-03-24,2386,Female,69,Electronics,7,3253,22771
T048063,2023-03-29,4196,Male,64,Beauty,2,1544,3088
T048064,2023-02-28,6277,Female,60,Electronics,4,2230,8920
T048065,2025-09-07,2075,Female,35,Books,3,2420,7260
T048066,2025-04-02,2450,Male,30,Home,8,722,5776
T048067,2024-10-15,11573,Female,35,Electronics,6,881,5286
T048068,2024-12-13,7018,Female,29,Home,8,2366,18928
T048069,2024-10-27,6938,Male,69,Electronics,10,413,4130
T048070,2024-11-05,3275,Female,25,Electronics,9,2233,20097
T048071,2024-10-14,10042,Male,19,Groceries,7,1921,13447
T048072,2023-09-14,11586,Female,18,Groceries,1,4095,4095
T048073,2025-02-05,4036,Male,51,Fashion,5,549,2745
T048074,2024-11-30,1977,Female,43,Groceries,1,88,88
T048075,2025-05-30,5182,Female,67,Home,6,1825,10950
T048076,2024-03-20,1220,Male,21,Fashion,5,3010,15050
T048077,2023-08-02,10703,Male,62,Groceries,10,2330,23300
T048078,2024-12-21,9922,Female,69,Books,6,4710,28260
T048079,2024-07-31,8998,Male,57,Electronics,8,4734,37872
T048080,2023-12-05,11935,Female,46,Books,8,1562,12496
T048081,2024-02-09,3139,Male,70,Electronics,4,2456,9824
T048082,2023-04-25,3931,Female,53,Electronics,9,2359,21231
T048083,2024-02-09,7971,Female,69,Beauty,3,202,606
T048084,2025-02-14,4617,Male,47,Home,7,1260,8820
T048085,2024-08-21,5433,Male,26,Beauty,4,4656,18624
T048086,2023-12-07,5797,Female,60,Beauty,6,4009,24054
T048087,2025-01-01,2351,Male,63,Beauty,4,1324,5296
T048088,2023-07-12,5991,Female,46,Groceries,1,4687,4687
T048089,2023-06-06,7646,Female,69,Sports,4,1485,5940
T048090,2023-09-18,4879,Male,25,Books,3,3525,10575
T048091,2023-04-29,5159,Female,22,Home,8,1202,9616
T048092,2024-09-13,1977,Female,20,Groceries,5,3700,18500
T048093,2023-01-02,9790,Male,64,Sports,8,4322,34576
T048094,2023-09-10,7209,Male,55,Home,5,4657,23285
T048095,2025-08-12,9893,Male,48,Electronics,6,3689,22134
T048096,2025-01-05,1345,Male,46,Groceries,9,3398,30582
T048097,2023-05-07,10805,Male,56,Sports,10,1649,16490
T048098,2024-02-16,10507,Male,66,Beauty,7,2525,17675
T048099,2025-07-24,5739,Female,51,Fashion,2,3537,7074
T048100,2024-05-05,3528,Male,32,Sports,9,1714,15426
T048101,2024-08-19,2928,Female,64,Beauty,9,234,2106
T048102,2024-12-31,2537,Female,20,Books,6,4279,25674
T048103,2023-03-10,1249,Female,54,Groceries,10,2823,28230
T048104,2023-10-27,4171,Male,33,Beauty,7,1370,9590
T048105,2025-05-14,9715,Female,28,Home,10,979,9790
T048106,2024-02-25,5341,Female,22,Fashion,8,3959,31672
T048107,2024-12-03,8344,Female,40,Home,4,4483,17932
T048108,2025-09-02,2555,Female,45,Electronics,3,3950,11850
T048109,2023-10-23,3374,Female,28,Beauty,7,4050,28350
T048110,2024-12-18,6717,Female,24,Sports,9,4038,36342
T048111,2025-07-23,11928,Female,36,Fashion,7,4002,28014
T048112,2024-10-08,6813,Male,62,Fashion,5,91,455
T048113,2024-04-10,11940,Male,65,Fashion,5,4051,20255
T048114,2025-02-16,1358,Female,40,Books,2,2848,5696
T048115,2023-10-12,11928,Male,25,Sports,10,2811,28110
T048116,2024-10-24,11957,Male,49,Home,6,3494,20964
T048117,2024-01-16,3703,Male,23,Sports,1,4590,4590
T048118,2024-05-08,11164,Female,55,Sports,7,376,2632
T048119,2023-06-03,9642,Female,67,Fashion,3,4974,14922
T048120,2024-03-18,7307,Male,52,Books,3,627,1881
T048121,2024-06-19,11225,Male,19,Sports,9,3666,32994
T048122,2023-11-12,9051,Female,45,Fashion,3,1534,4602
T048123,2025-07-02,6815,Female,44,Home,1,2927,2927
T048124,2024-06-11,5687,Male,68,Fashion,3,4625,13875
T048125,2025-05-17,7092,Male,33,Home,1,2426,2426
T048126,2024-04-10,11178,Male,52,Electronics,8,1327,10616
T048127,2024-02-27,2438,Male,41,Electronics,9,4542,40878
T048128,2023-05-10,4888,Female,33,Groceries,8,3928,31424
T048129,2024-05-13,11397,Female,37,Fashion,8,2001,16008
T048130,2023-08-27,3452,Male,40,Home,3,4860,14580
T048131,2023-09-28,8866,Male,60,Groceries,1,1283,1283
T048132,2024-10-24,7611,Female,38,Groceries,2,2551,5102
T048133,2024-05-03,7567,Male,34,Beauty,1,795,795
T048134,2024-07-11,5180,Female,43,Electronics,8,2345,18760
T048135,2025-06-28,9666,Female,43,Electronics,1,4444,4444
T048136,2023-07-30,2314,Male,33,Groceries,5,1647,8235
T048137,2024-10-12,7634,Female,44,Sports,3,802,2406
T048138,2023-07-02,11442,Female,40,Sports,6,1569,9414
T048139,2024-10-03,4844,Female,67,Fashion,3,4945,14835
T048140,2023-02-03,4651,Male,37,Fashion,10,2158,21580
T048141,2023-05-07,9088,Male,18,Fashion,4,1754,7016
T048142,2024-08-17,6524,Male,54,Home,9,4117,37053
T048143,2025-01-28,10304,Male,68,Home,6,1797,10782
T048144,2025-04-12,3015,Male,62,Books,7,1169,8183
T048145,2025-09-20,10293,Male,67,Beauty,6,3628,21768
T048146,2024-11-11,3230,Male,66,Beauty,6,1205,7230
T048147,2023-11-05,11380,Male,46,Books,5,3321,16605
T048148,2023-12-09,2207,Female,46,Groceries,2,587,1174
T048149,2024-11-17,7831,Male,31,Beauty,2,862,1724
T048150,2025-06-15,1909,Male,66,Electronics,8,75,600
T048151,2025-02-07,10970,Female,66,Beauty,5,3301,16505
T048152,2024-07-30,3766,Male,27,Electronics,7,525,3675
T048153,2024-03-22,8358,Female,70,Fashion,7,3220,22540
T048154,2025-02-12,8260,Male,68,Electronics,5,91,455
T048155,2023-09-17,9971,Male,20,Books,9,387,3483
T048156,2024-11-18,6270,Female,24,Sports,10,3778,37780
T048157,2023-09-26,2723,Female,36,Fashion,8,2850,22800
T048158,2023-04-15,8660,Male,55,Sports,3,3066,9198
T048159,2024-07-11,9831,Male,54,Electronics,5,2425,12125
T048160,2025-04-30,3561,Female,68,Books,4,3812,15248
T048161,2023-02-11,2414,Male,35,Books,4,4275,17100
T048162,2024-06-30,6177,Male,40,Sports,6,1497,8982
T048163,2024-10-25,7305,Male,40,Books,6,191,1146
T048164,2023-07-22,11138,Male,58,Sports,4,4885,19540
T048165,2024-05-18,1489,Male,28,Books,8,2599,20792
T048166,2024-07-22,8143,Male,52,Beauty,2,2563,5126
T048167,2025-06-19,6111,Female,50,Groceries,4,2937,11748
T048168,2023-04-11,5217,Male,50,Home,2,2838,5676
T048169,2025-01-03,1677,Male,44,Home,9,2552,22968
T048170,2023-10-04,3117,Female,31,Books,6,4963,29778
T048171,2023-09-29,11698,Female,60,Books,2,868,1736
T048172,2025-02-17,1166,Male,46,Groceries,9,3275,29475
T048173,2023-04-02,9158,Male,30,Electronics,8,3601,28808
T048174,2023-02-10,6243,Male,38,Electronics,9,1087,9783
T048175,2024-10-12,6955,Female,42,Books,3,3952,11856
T048176,2023-06-12,9631,Female,68,Groceries,1,4635,4635
T048177,2025-08-21,11283,Female,35,Beauty,5,404,2020
T048178,2025-01-31,2943,Male,64,Home,4,2812,11248
T048179,2023-04-19,4572,Female,32,Sports,3,4796,14388
T048180,2023-03-09,11438,Male,20,Beauty,4,2183,8732
T048181,2023-07-24,9031,Male,54,Sports,6,4856,29136
T048182,2023-04-04,3560,Male,57,Home,1,3518,3518
T048183,2024-07-05,11578,Female,23,Electronics,5,3119,15595
T048184,2023-02-18,8891,Male,70,Electronics,7,2500,17500
T048185,2024-02-07,7083,Female,47,Beauty,3,3351,10053
T048186,2025-01-11,11711,Female,37,Home,7,4983,34881
T048187,2024-02-03,4082,Male,28,Sports,7,4204,29428
T048188,2023-02-02,8520,Male,63,Home,7,3098,21686
T048189,2023-07-21,7341,Female,45,Fashion,4,353,1412
T048190,2024-09-10,4361,Male,46,Fashion,10,1897,18970
T048191,2024-03-14,4966,Male,28,Home,4,4786,19144
T048192,2023-03-31,2788,Female,36,Groceries,8,2155,17240
T048193,2024-09-30,2375,Female,18,Electronics,9,4361,39249
T048194,2024-11-13,5566,Female,18,Electronics,8,761,6088
T048195,2025-01-09,8959,Male,56,Books,6,4578,27468
T048196,2025-07-09,6911,Female,23,Home,10,4538,45380
T048197,2025-05-31,7328,Male,57,Home,10,4677,46770
T048198,2024-08-14,10471,Female,45,Books,5,1615,8075
T048199,2023-02-09,2957,Male,39,Fashion,2,2924,5848
T048200,2024-12-05,5339,Male,21,Sports,5,3177,15885
T048201,2023-02-27,11821,Male,50,Groceries,6,4540,27240
T048202,2025-06-23,3981,Female,35,Fashion,9,197,1773
T048203,2023-04-15,9555,Male,33,Fashion,3,4518,13554
T048204,2025-06-18,8995,Male,27,Beauty,8,1892,15136
T048205,2025-02-20,11102,Female,40,Beauty,10,2203,22030
T048206,2025-02-08,3659,Male,54,Electronics,7,2641,18487
T048207,2025-03-05,11178,Male,40,Electronics,4,1774,7096
T048208,2024-12-10,10776,Male,69,Fashion,9,241,2169
T048209,2024-07-13,9087,Female,52,Groceries,8,283,2264
T048210,2025-06-23,10063,Male,22,Electronics,6,4717,28302
T048211,2023-03-20,7736,Male,55,Groceries,3,1828,5484
T048212,2025-09-23,2661,Female,52,Home,7,3659,25613
T048213,2024-03-28,5401,Female,38,Groceries,6,1434,8604
T048214,2023-11-06,4556,Male,67,Books,10,1273,12730
T048215,2024-11-04,4281,Female,64,Electronics,9,4889,44001
T048216,2023-09-01,2644,Female,38,Home,5,157,785
T048217,2024-09-17,7335,Male,69,Home,3,4176,12528
T048218,2023-12-22,2127,Female,51,Fashion,8,246,1968
T048219,2023-09-19,10327,Female,69,Fashion,1,1752,1752
T048220,2025-09-25,4324,Female,22,Fashion,6,2251,13506
T048221,2025-03-15,10441,Male,59,Beauty,5,2029,10145
T048222,2023-12-06,3258,Female,55,Beauty,3,4726,14178
T048223,2023-07-13,7094,Female,52,Books,10,3075,30750
T048224,2024-07-25,5793,Male,57,Groceries,8,4648,37184
T048225,2024-01-30,10373,Male,68,Fashion,10,3770,37700
T048226,2024-01-15,2974,Male,68,Fashion,2,2718,5436
T048227,2023-01-20,5862,Male,19,Home,9,3770,33930
T048228,2023-07-12,1336,Female,55,Fashion,3,1716,5148
T048229,2024-05-30,1393,Female,60,Sports,9,4699,42291
T048230,2025-08-02,7911,Male,42,Electronics,8,2690,21520
T048231,2024-07-22,10840,Male,51,Electronics,9,3258,29322
T048232,2023-01-13,11085,Female,64,Beauty,6,3525,21150
T048233,2024-01-29,6667,Female,24,Books,10,4738,47380
T048234,2024-10-31,10998,Female,68,Sports,6,1799,10794
T048235,2024-04-16,11566,Male,59,Beauty,6,2841,17046
T048236,2025-09-22,10524,Female,42,Beauty,7,3826,26782
T048237,2023-10-08,6685,Male,56,Electronics,8,1211,9688
T048238,2023-01-07,10047,Male,67,Electronics,9,4840,43560
T048239,2023-11-07,2423,Male,33,Groceries,4,432,1728
T048240,2024-09-02,7763,Female,39,Sports,4,897,3588
T048241,2024-10-17,7228,Female,39,Sports,5,2715,13575
T048242,2024-05-13,5256,Male,70,Fashion,4,2854,11416
T048243,2025-06-10,3083,Male,18,Electronics,7,4315,30205
T048244,2025-07-14,7218,Male,29,Books,9,4431,39879
T048245,2024-08-10,9056,Male,29,Electronics,8,3147,25176
T048246,2024-07-27,8894,Female,18,Beauty,7,4789,33523
T048247,2023-11-13,2692,Male,70,Groceries,2,2988,5976
T048248,2025-07-27,6885,Male,21,Home,5,2064,10320
T048249,2024-05-28,9313,Female,39,Home,1,1167,1167
T048250,2023-09-22,4883,Male,66,Home,1,3047,3047
T048251,2025-05-25,1674,Female,65,Groceries,7,366,2562
T048252,2024-05-08,7955,Male,30,Books,6,3639,21834
T048253,2025-01-02,8353,Male,41,Home,2,866,1732
T048254,2025-07-10,5882,Male,64,Beauty,1,3574,3574
T048255,2025-06-25,7808,Female,53,Home,4,2093,8372
T048256,2023-07-26,5089,Male,37,Fashion,7,4088,28616
T048257,2023-08-14,6690,Female,33,Sports,4,4794,19176
T048258,2024-12-09,2646,Female,21,Electronics,8,2212,17696
T048259,2023-05-07,10556,Female,33,Home,3,4243,12729
T048260,2023-07-27,11605,Female,21,Electronics,1,674,674
T048261,2024-08-23,6575,Female,42,Groceries,5,3788,18940
T048262,2025-08-22,1662,Female,67,Beauty,1,3818,3818
T048263,2025-02-21,9171,Male,64,Sports,6,2675,16050
T048264,2024-04-20,2574,Male,67,Sports,2,4686,9372
T048265,2025-02-27,11946,Male,63,Home,5,727,3635
T048266,2024-08-22,6260,Female,64,Fashion,8,2317,18536
T048267,2024-09-15,8180,Female,46,Electronics,4,1566,6264
T048268,2025-03-21,9291,Female,35,Home,3,2640,7920
T048269,2025-05-31,2754,Female,36,Fashion,8,1898,15184
T048270,2023-10-15,3499,Male,25,Electronics,1,1224,1224
T048271,2023-05-03,9239,Male,67,Home,6,1132,6792
T048272,2023-11-18,4672,Male,53,Electronics,9,3336,30024
T048273,2023-07-29,5713,Female,18,Electronics,8,1375,11000
T048274,2024-04-13,7874,Male,40,Electronics,6,4758,28548
T048275,2024-01-28,2021,Female,33,Sports,7,4539,31773
T048276,2024-08-27,9086,Male,34,Home,5,2627,13135
T048277,2023-09-25,1863,Male,68,Electronics,9,2725,24525
T048278,2024-06-16,11087,Male,56,Groceries,9,3685,33165
T048279,2025-03-06,6401,Female,59,Home,8,390,3120
T048280,2025-01-11,5460,Male,38,Books,10,3259,32590
T048281,2023-02-27,10762,Male,18,Fashion,1,4711,4711
T048282,2023-12-10,1412,Female,31,Beauty,5,2585,12925
T048283,2025-09-16,5791,Male,30,Books,9,2280,20520
T048284,2023-12-06,9772,Female,22,Electronics,8,3785,30280
T048285,2024-04-21,7213,Female,58,Sports,1,4478,4478
T048286,2023-06-26,3414,Male,68,Fashion,6,853,5118
T048287,2024-11-12,2602,Female,69,Fashion,10,4103,41030
T048288,2025-09-15,11390,Female,54,Sports,4,4342,17368
T048289,2023-05-05,7840,Female,27,Electronics,8,1148,9184
T048290,2024-09-06,2678,Male,48,Home,9,4042,36378
T048291,2025-03-25,8929,Male,61,Groceries,5,4382,21910
T048292,2024-02-09,4474,Male,18,Home,8,359,2872
T048293,2025-08-07,4050,Male,19,Sports,6,1439,8634
T048294,2024-09-20,7518,Male,58,Beauty,6,1714,10284
T048295,2024-05-10,9987,Female,38,Electronics,4,2703,10812
T048296,2024-06-28,9899,Male,22,Sports,6,3759,22554
T048297,2024-05-17,10260,Female,39,Fashion,1,1215,1215
T048298,2023-07-24,7061,Female,26,Beauty,8,4959,39672
T048299,2023-06-14,5095,Female,35,Groceries,7,2190,15330
T048300,2024-05-06,3937,Male,19,Books,8,1822,14576
T048301,2023-11-20,7904,Female,40,Sports,8,4773,38184
T048302,2024-10-13,1304,Male,39,Groceries,10,4900,49000
T048303,2024-06-15,4589,Female,37,Sports,1,2894,2894
T048304,2024-01-23,11632,Male,32,Fashion,8,1105,8840
T048305,2023-12-30,5820,Female,24,Beauty,2,772,1544
T048306,2024-04-04,6919,Male,50,Sports,1,1204,1204
T048307,2023-04-14,6152,Male,55,Sports,5,1329,6645
T048308,2024-07-29,4696,Male,36,Beauty,2,2524,5048
T048309,2023-12-30,1108,Male,51,Groceries,7,1160,8120
T048310,2024-05-02,6306,Female,29,Beauty,10,4744,47440
T048311,2023-01-18,9198,Female,31,Books,3,1167,3501
T048312,2025-06-08,5776,Female,56,Groceries,6,2053,12318
T048313,2023-05-05,4490,Female,54,Beauty,10,1015,10150
T048314,2024-09-04,7704,Male,22,Sports,7,997,6979
T048315,2023-10-10,1596,Male,44,Sports,9,1623,14607
T048316,2023-02-20,3220,Male,63,Groceries,7,3123,21861
T048317,2023-08-20,3947,Male,19,Books,7,3922,27454
T048318,2023-12-06,7162,Male,41,Groceries,9,1362,12258
T048319,2025-09-08,6643,Female,19,Books,4,4282,17128
T048320,2024-05-13,10301,Male,43,Fashion,8,2125,17000
T048321,2024-06-25,11953,Female,51,Fashion,5,4294,21470
T048322,2025-08-28,8737,Male,56,Fashion,1,1615,1615
T048323,2023-02-08,8517,Female,33,Home,5,969,4845
T048324,2025-02-23,2853,Male,22,Electronics,9,3302,29718
T048325,2024-10-07,6607,Male,42,Books,5,3021,15105
T048326,2024-04-28,9827,Male,58,Fashion,7,3337,23359
T048327,2024-02-09,1075,Male,20,Groceries,1,968,968
T048328,2024-12-05,4633,Male,36,Groceries,5,2470,12350
T048329,2025-03-16,8413,Female,47,Groceries,2,4528,9056
T048330,2024-10-15,9622,Female,18,Sports,10,4484,44840
T048331,2023-03-04,4903,Female,65,Books,1,3574,3574
T048332,2024-02-09,9046,Female,36,Electronics,4,2760,11040
T048333,2025-08-03,1592,Female,55,Sports,8,3632,29056
T048334,2024-03-30,10297,Female,44,Sports,5,4440,22200
T048335,2023-02-04,3023,Male,65,Electronics,10,3788,37880
T048336,2023-04-19,4612,Male,39,Groceries,2,2010,4020
T048337,2023-10-21,11175,Male,54,Sports,6,2580,15480
T048338,2024-07-25,4171,Male,60,Books,2,469,938
T048339,2024-03-19,5805,Male,46,Sports,3,1332,3996
T048340,2023-03-27,2258,Male,38,Home,7,2103,14721
T048341,2023-06-15,10750,Female,35,Sports,8,3681,29448
T048342,2025-03-09,9859,Male,64,Electronics,8,964,7712
T048343,2024-05-14,6009,Female,40,Beauty,8,972,7776
T048344,2023-08-07,4639,Male,44,Electronics,4,2600,10400
T048345,2025-03-26,1804,Male,19,Beauty,8,1790,14320
T048346,2024-08-04,9414,Male,35,Home,2,723,1446
T048347,2024-08-10,11725,Female,40,Sports,2,4087,8174
T048348,2025-04-17,9789,Male,64,Fashion,7,3418,23926
T048349,2024-02-06,8205,Male,30,Sports,9,2067,18603
T048350,2025-05-11,10495,Female,58,Books,7,2040,14280
T048351,2023-12-01,3570,Female,27,Sports,6,1688,10128
T048352,2025-06-19,7742,Male,23,Sports,5,1955,9775
T048353,2025-09-25,1933,Male,22,Groceries,4,1606,6424
T048354,2023-08-16,9705,Male,32,Fashion,5,856,4280
T048355,2024-02-06,1874,Female,55,Fashion,5,1585,7925
T048356,2025-04-17,2302,Male,24,Electronics,1,3015,3015
T048357,2024-08-20,5514,Male,63,Home,8,1726,13808
T048358,2025-07-13,1065,Male,47,Sports,2,1894,3788
T048359,2025-09-11,2440,Female,33,Sports,3,1885,5655
T048360,2023-03-05,1751,Male,49,Sports,8,1304,10432
T048361,2024-10-29,2770,Male,58,Fashion,3,3615,10845
T048362,2023-10-17,3571,Male,63,Beauty,4,3432,13728
T048363,2023-05-04,10380,Male,62,Groceries,8,349,2792
T048364,2023-10-29,3714,Female,61,Fashion,2,3037,6074
T048365,2023-04-04,2430,Male,38,Home,3,3345,10035
T048366,2024-02-21,4024,Female,27,Electronics,8,812,6496
T048367,2023-03-04,8813,Male,53,Books,8,1406,11248
T048368,2023-09-01,6668,Male,40,Electronics,8,208,1664
T048369,2024-03-13,9038,Male,20,Sports,2,284,568
T048370,2024-09-18,1222,Male,47,Fashion,4,2555,10220
T048371,2025-07-16,6597,Male,64,Sports,2,1511,3022
T048372,2024-08-02,2212,Female,20,Fashion,7,1866,13062
T048373,2023-06-27,8591,Male,21,Home,10,445,4450
T048374,2023-08-12,1264,Male,41,Books,3,558,1674
T048375,2023-03-31,3142,Male,53,Beauty,10,3173,31730
T048376,2024-04-06,6181,Female,47,Sports,1,4550,4550
T048377,2025-04-06,6431,Female,19,Fashion,1,1242,1242
T048378,2023-09-22,8215,Female,47,Fashion,1,1418,1418
T048379,2023-08-19,9662,Female,50,Electronics,4,1974,7896
T048380,2024-03-02,1851,Female,22,Electronics,8,3647,29176
T048381,2023-10-19,11564,Male,20,Sports,3,263,789
T048382,2025-06-30,5112,Female,47,Sports,9,3823,34407
T048383,2025-06-04,8960,Male,42,Books,3,4609,13827
T048384,2023-11-10,2072,Female,33,Home,3,1448,4344
T048385,2023-12-18,3400,Female,20,Home,4,4003,16012
T048386,2024-08-02,8712,Female,36,Books,5,3937,19685
T048387,2025-01-01,4508,Female,24,Groceries,5,1568,7840
T048388,2025-06-12,11708,Female,57,Beauty,7,264,1848
T048389,2025-07-10,8502,Male,46,Fashion,1,302,302
T048390,2023-02-10,3720,Female,57,Home,6,3128,18768
T048391,2024-08-26,8528,Female,24,Home,1,3460,3460
T048392,2023-07-23,6872,Female,26,Electronics,7,315,2205
T048393,2023-10-07,2147,Male,35,Sports,7,4001,28007
T048394,2025-01-13,9819,Male,51,Books,3,2261,6783
T048395,2023-08-25,5845,Female,59,Books,6,1075,6450
T048396,2023-11-11,1023,Female,40,Beauty,9,118,1062
T048397,2025-02-20,3318,Male,63,Beauty,6,668,4008
T048398,2024-12-23,1932,Female,50,Sports,10,3707,37070
T048399,2023-09-24,3261,Female,35,Sports,4,2625,10500
T048400,2025-01-04,6110,Female,30,Beauty,3,3517,10551
T048401,2024-10-10,4577,Female,38,Electronics,6,2768,16608
T048402,2024-01-07,7876,Male,46,Electronics,4,4661,18644
T048403,2024-04-18,5574,Female,65,Groceries,3,62,186
T048404,2024-03-01,1687,Male,22,Beauty,2,2285,4570
T048405,2023-11-04,10044,Male,63,Groceries,2,3139,6278
T048406,2025-02-19,9403,Male,31,Sports,2,3520,7040
T048407,2025-02-28,3365,Female,63,Groceries,6,958,5748
T048408,2025-07-31,5345,Female,50,Electronics,9,1003,9027
T048409,2023-11-19,7330,Male,67,Beauty,7,1866,13062
T048410,2025-05-11,9169,Female,65,Books,2,2591,5182
T048411,2025-09-17,9103,Female,55,Electronics,8,3347,26776
T048412,2024-10-10,1504,Male,38,Books,4,1542,6168
T048413,2023-04-04,10469,Female,50,Fashion,6,596,3576
T048414,2023-02-06,7066,Female,31,Electronics,9,4730,42570
T048415,2023-11-02,3532,Female,22,Electronics,2,3414,6828
T048416,2024-10-11,5426,Female,48,Sports,2,890,1780
T048417,2024-01-09,1520,Male,69,Sports,9,3716,33444
T048418,2024-07-25,10746,Male,44,Electronics,6,1041,6246
T048419,2023-11-19,5166,Female,61,Fashion,3,2227,6681
T048420,2024-10-12,1544,Female,68,Home,8,1101,8808
T048421,2024-06-07,9621,Female,48,Sports,9,3416,30744
T048422,2023-11-20,5211,Male,32,Books,4,2535,10140
T048423,2023-10-10,2707,Female,45,Groceries,10,595,5950
T048424,2023-07-04,2188,Female,51,Groceries,2,2386,4772
T048425,2024-10-20,9976,Male,47,Home,4,880,3520
T048426,2024-03-29,4460,Male,58,Books,4,1129,4516
T048427,2024-06-13,9749,Female,45,Sports,6,483,2898
T048428,2023-07-27,2135,Male,63,Sports,1,1926,1926
T048429,2024-02-21,4700,Female,29,Home,7,73,511
T048430,2023-02-18,6362,Female,33,Home,6,2856,17136
T048431,2023-12-05,6933,Female,53,Fashion,3,4281,12843
T048432,2024-10-18,6602,Female,41,Electronics,7,2615,18305
T048433,2025-07-05,6740,Female,35,Fashion,2,63,126
T048434,2025-08-16,10550,Female,45,Sports,3,1204,3612
T048435,2023-09-06,8254,Male,59,Books,10,2088,20880
T048436,2023-05-01,10285,Female,42,Home,4,646,2584
T048437,2024-11-21,6896,Female,49,Electronics,8,132,1056
T048438,2025-02-27,9872,Male,50,Groceries,10,4456,44560
T048439,2023-12-09,8514,Female,51,Sports,3,4372,13116
T048440,2023-04-06,1964,Female,58,Home,6,2959,17754
T048441,2024-09-09,9594,Female,70,Books,10,4930,49300
T048442,2024-01-27,3992,Female,44,Books,6,265,1590
T048443,2023-07-10,7952,Female,65,Beauty,1,2412,2412
